qprime,mdot,Tin,R,L,Cp,k,T
41107.47288658416,200.80072314332526,573.1514352911386,0.004621690081789073,3.5283161960447003,4.329402524244894,0.9545143249234024,1352.9965943862358
44252.72169736977,177.77440008110088,573.1535006866185,0.004829488876800839,3.890518725618153,4.455010032144632,1.0176316527632912,1561.1752992755555
38983.08958031148,172.73084522835995,573.1547639331187,0.004987710014626548,3.594933085090711,4.137045213878345,1.0155077150774425,1416.0436583448864
41122.29762898746,195.63175186738027,573.1541297051053,0.004575600492358391,3.6573925090881847,4.177109615211172,0.9697846118942254,1388.5759051731632
40568.084421079424,175.6754782516049,573.1539604499638,0.0044788763629990186,3.6256420911897154,4.146003423500069,0.9804023180249624,1405.4155562456988
37668.55885764771,190.2461379609626,573.1531349253607,0.005215131315209504,3.9401611789801136,4.135409461778896,0.956636106628257,1295.5243781434203
35200.40255740764,200.86898904116288,573.1513743708507,0.005126725479453795,3.55575278815656,4.2158568788464175,0.9673081333076985,1226.3943562409086
40362.67467861299,194.56041603193532,573.1512172893702,0.004666320028538165,3.7776973200944837,4.208843897840578,0.9966843413025844,1412.1305859477873
40135.139736101926,189.26851278551547,573.1506675683884,0.004944555478050575,3.5116512286926054,4.1314312567138245,0.9791572398025521,1376.620709914159
41983.55180718401,182.82077286414167,573.1534020139447,0.005093151059890873,3.556638383757496,4.237405281967792,0.9986589057718374,1458.070586417854
39131.0688892545,203.6677697534577,573.1508068051697,0.005099699537368392,3.5775572735508145,4.2219961487397635,1.018105123746905,1395.8196459282203
37440.853836713744,196.01240241651428,573.1534529182195,0.005205623002000461,3.397114946637124,4.010675234816922,1.0299575780607604,1373.3280026370023
37307.755247311,206.6885219402799,573.1532991626484,0.005204973654495464,3.923901209413791,4.321425599098678,1.0170543622718482,1353.6511481930265
37014.13152231103,203.4744588372326,573.1539390650479,0.004342295369892158,3.719048495714052,4.247685082216619,0.9936528829785003,1310.4670246176463
42438.94269740509,198.7288033725797,573.1503929118068,0.005238487458105733,3.30823108618808,4.1745686481924364,0.9759426216544852,1416.1761148558999
40287.38363781039,211.91339028154576,573.1531889959194,0.005084199503732648,3.6615596761889555,4.172815522846774,1.012124852517233,1417.1370895016566
41000.902705046414,193.26279069642592,573.151291785055,0.0053181946912499375,3.2905784833285923,4.0730807171177315,0.961902392462913,1364.618069146603
39645.053877576756,189.23930812036195,573.1525725583891,0.005512652079734164,3.5799408622653095,4.059271924807347,1.035316678160299,1451.3190993092235
41155.38749588113,173.79452528595627,573.1531469443053,0.005114822647583145,3.5123314477924765,4.182627395745746,0.9723508251520692,1404.6394018251003
39073.49743796976,202.68586012985483,573.1515914711773,0.005150730460706687,3.5341817032614853,4.262097940962639,1.0454771907772447,1431.6619248093475
40008.40806256799,203.30084389861844,573.1532550045199,0.004957245623060198,4.004477449235552,4.2077981754642435,1.0049848397678889,1417.0241355533528
42160.37106753507,208.60472807042981,573.1515133289478,0.005213725342497955,3.4579169468438367,4.223078878902229,0.9758811616440997,1406.675621680557
41167.889291091946,212.27837135108865,573.1529054639756,0.004952792029877762,3.4256673780357527,4.017212624209995,1.0136468330986894,1438.594757788216
41529.401490414755,184.4970916302503,573.1501432045515,0.004846002800450853,3.6073182878871117,3.945499156051117,0.984047911868031,1436.1428804470054
39209.34751936497,207.12894415935287,573.1527347057074,0.005118681971052206,3.692556984632652,4.115615416524482,0.9880836902792589,1360.2069279345455
40434.427996558006,196.86176926516163,573.1500465208244,0.005416380219512086,3.5063400467512444,4.277351640715827,1.0642186865537127,1498.6358832464418
37839.99691415128,181.25397464877955,573.1544229694798,0.005152995365687665,3.7466906361796295,4.350246879775419,0.9830756627975407,1330.0000289624816
39326.427881543554,201.06141195787507,573.1548341538265,0.004532145329009898,3.4323454847306825,4.277918419245936,0.9795696361507081,1340.6335261017557
40346.0593687728,180.41752293903727,573.1546030221783,0.005138538374771622,3.7112446180371284,4.073693015337005,1.0051804430646651,1438.5358219007076
38233.35738478834,198.2289053234387,573.1547005398348,0.005222742854576659,3.7672750548947995,4.0835460049124865,1.0273243086119936,1401.0936354610649
39856.80263011231,192.36255264720592,573.1512518229634,0.005225185559602048,3.71488243165411,4.127500164605808,1.0186678248260004,1433.0303721912878
38142.23045490326,193.71427003942782,573.1534359885798,0.005341108253184585,3.709867564634572,4.044832660862701,0.9786791255635987,1331.1372878783918
35172.766482342515,194.2459005317948,573.1506478139493,0.004630206709035224,3.583673296092744,4.216191408359359,0.9871483695709228,1256.973335779764
38960.06010141765,203.37179891950933,573.1505814679106,0.0050274370814968015,3.4734844835181313,4.046616717063898,0.9909829219092104,1354.412730743739
42722.14130196531,197.17190091656488,573.1518400555015,0.004971760948454495,3.718156664194582,4.113644127129365,0.9743314534317937,1441.5131890179864
40918.45181937581,190.5237989020356,573.1515593495656,0.0051788061894397,3.60010459334709,4.031790033954569,0.9746611739449282,1397.0474010124215
42494.705229223444,195.9966281043443,573.1536245945067,0.0046608486106369754,3.828560030167602,4.099050023317592,1.0667047830160163,1581.9190937336855
40442.21009293106,212.91374338112269,573.1513658174986,0.005428128126981424,3.667955763698507,4.148566814082001,0.9661452309201689,1355.3500516480906
38682.97773714981,215.29107799611103,573.1521923096716,0.004952651397797872,3.276382152687378,4.195218702518735,0.971492053894093,1302.1657237117129
40968.647982967836,210.31086642624848,573.1532133855458,0.0047423781300497785,3.8763622670572095,4.2487954199888724,0.9836582147738242,1400.2627187704302
43177.024091367566,195.12982086218497,573.1500223289352,0.0047901189808757134,3.8402360255681742,4.238953712010445,0.9788799210944261,1462.6206852056716
42472.36281088681,202.15763366391428,573.1532723751245,0.005142978365327593,3.4063440886497585,4.12227343029677,1.055434850847448,1538.537289143559
41143.86971387202,197.30943024775945,573.1536405705999,0.005041182487821292,3.7149812141900678,4.130515694204241,1.0029729173686441,1440.627054324335
39164.360480005256,213.8500840485178,573.1514019049787,0.004853784556148747,3.283433637980725,4.184520818512797,1.0105470308992772,1370.0541294754485
40981.0151037556,188.29549372328552,573.1513556663931,0.00531455180925998,3.6377264238417553,4.2868144466566225,1.0194563241481012,1458.9365665540972
38211.56998755137,194.70345289817533,573.1508453529075,0.005252024717701315,3.5083180967016676,4.079850281733949,0.9839946545404504,1331.054952853874
42561.64555352391,204.47488339790587,573.1530218445272,0.00485254554149664,3.638109919718625,4.177200753782688,1.0161216703229525,1488.268748807622
42238.72525249647,196.73488232377076,573.1525546684912,0.0049029289685200645,3.606578161661734,4.242021203547091,0.9422023004184044,1372.914531383703
40245.945385239866,203.80413938128123,573.1546586939769,0.0050833914141652165,3.710383285162669,4.149218267903904,0.9746265957119948,1369.7567806362804
35441.92648862392,192.18477766240628,573.151169806027,0.004894603532936057,3.6888946757533385,4.097043876732074,1.0428115632908352,1349.826057650777
38546.399666916885,204.1969897986176,573.151903553378,0.00531209943251392,3.7258060667183157,4.279085061853899,1.0479875947603379,1426.958605332883
38505.517442618715,207.86264983017375,573.1536082287951,0.00491009457041875,3.8516744706899373,4.1957945109226245,1.0318488480311665,1407.359426273535
40911.968052540615,189.97584981624473,573.1500625045564,0.005671584533049742,3.6913513948934686,4.109621764035379,0.9877031059980486,1417.3981804882058
42977.94889392838,199.6073786606171,573.1530921523736,0.005028518652881124,3.6266962931592834,4.201725132301529,0.9796843111558322,1447.4767962406345
42600.30281199458,207.5044646092396,573.1538836835681,0.004521804408522021,3.3477522235737656,4.174877451576096,0.9656393805922501,1401.305406764641
39926.1416413772,205.16829861413092,573.1518551556258,0.005050125489430022,3.4669656840012815,4.345585936016959,1.0312597130808352,1426.8704799807094
36952.28953580813,198.12742515075868,573.1542225827509,0.005064582802409024,3.6584041008376382,4.152205507442858,0.9953500279158545,1315.4187727770259
39658.368506728984,199.3981897780739,573.1523493658653,0.0048553385785322055,3.600993942491937,4.198514310105874,1.023227756755082,1421.8902021349118
42201.07473166597,184.242543721619,573.1507378300649,0.005217365257193871,3.4946886186701778,4.149863863506832,0.9890008338086071,1448.8530434691568
40032.042453165865,206.40581087824668,573.151879207406,0.005070166737192161,3.868930057969864,4.168128693985601,1.0152755626797882,1426.7511271701574
41920.19155260406,184.11722852838557,573.1520043452392,0.004690912611264596,3.838017479366904,4.129307204921831,1.036553862072806,1529.76769826282
41716.62783321733,203.56072701112015,573.1527515394808,0.004774182113389962,3.8486754378997565,4.165493287699675,1.02918176466684,1494.734907619513
39255.87226460403,199.54200773228538,573.1516142091458,0.005462381998779187,3.8078793709004737,4.116947535281025,0.9911259856063054,1375.2328465382516
41534.261828046045,205.02645610786536,573.150573230263,0.00488289865543442,3.5691218700203504,4.054364181713815,0.9897177683897566,1422.6625916493294
40380.634043362705,203.982322664801,573.1543584263051,0.00492670106270399,3.4851923990833305,4.1465726786362,0.9550089725508156,1336.9754476048254
36472.063614230115,206.3390940412703,573.1500371087914,0.005267246972417161,3.8262194119210053,4.155735794447996,0.9858610881589969,1290.3530942091459
38902.79349633336,209.32736666422383,573.1538152761593,0.004735055595039286,3.8256769170749876,4.3115942806179515,1.0522893893089307,1442.001002719827
38644.78498825362,202.64081687833766,573.1545440414717,0.004991353101468561,3.5707415095447383,4.143117284354761,0.9621052689552484,1306.6450444248815
41013.27011314231,195.73291075518804,573.1541384620577,0.00468059549760941,3.574913083249121,4.1665630166868475,1.0349240636110617,1478.5914784103093
38295.300108660456,186.85908525193062,573.1528882845274,0.004872998684608012,3.4466111762057725,4.105349697916468,0.987040008666216,1339.8199272005477
39733.15215038638,207.8210763999586,573.153017691269,0.004868959201725204,3.76651336365746,4.2643912015003425,1.0315921876240415,1434.4157570423602
40451.461451981515,202.41641560654386,573.1540678717816,0.005030992459168588,3.661918015913548,4.183756179774914,1.017331440422903,1435.2795611590607
41587.07537059431,201.08842278989883,573.1535490262365,0.005155612509118108,3.548105847034286,4.101671564018206,0.9490640713183652,1365.23858082016
39223.00527599133,203.08555562858353,573.1531651146364,0.005246728436738261,3.839315991801739,4.155409130703735,0.9753911939040206,1349.1051859672173
42835.87358814392,178.4593022852393,573.1519137820974,0.0051224651348718035,3.5628561715748965,4.342404203822857,1.0033795394816174,1488.635885530937
41261.69588279963,178.89329818390075,573.153664449919,0.004794983256752939,3.788683132988751,4.221171632032613,1.0103610060805526,1470.42975794829
37099.57531280063,208.5063709299379,573.1521016791831,0.004515495638737376,3.7764681354410454,4.375072213384293,0.9608957503317263,1262.9747335788043
39334.91216827462,199.05575449787,573.151473238609,0.005201810087130228,3.6444564388796414,4.190398183549777,0.993609897261903,1372.5831977280454
40541.943482634015,193.25166305370414,573.1525581592624,0.005005608738696384,3.7847068427938155,4.208064588836619,0.9414010906930211,1337.9486528619118
37944.6888552192,217.9326315502926,573.1529171422919,0.0048864884681861735,3.611276147148707,4.164982501971689,0.9829172668901214,1309.7607623294193
39427.83454773826,208.69776615700133,573.1506780519593,0.004998536950735183,3.5540859940294864,4.136705225337543,0.9766759154983631,1343.0271309749323
39474.710137334325,198.50187416614074,573.1501549418309,0.0050601619616255705,3.57176740175749,4.165869659677077,1.0631233392790054,1476.2553785095618
40960.756433304385,211.9636413239153,573.1513934307965,0.004874049411264553,3.8159494857678293,4.301972527928313,0.99570356922872,1412.550701907198
40837.60013352363,208.22474975956348,573.1533346747431,0.005012682252254276,3.648515157356748,4.2278106298007705,1.012521235996928,1432.4877763128154
40052.05177060114,213.18631579044373,573.1528364407461,0.005158155786286719,3.7771550551890205,4.067788904606114,1.0140815726428578,1420.8539217775426
39157.58166968627,217.00327592941167,573.1531946559708,0.0047751697446161865,3.5104740017108957,4.252489642731859,1.0203360231974838,1388.1453952481468
41453.94917022899,187.10974806636062,573.1502698065653,0.004760595557065993,3.833015864365492,4.209318581994353,1.0279675006767668,1497.2011574681112
38945.15797262759,207.84670254297174,573.1518733586367,0.005467250244683249,3.6148550269868895,4.148310259627302,0.9408659983023347,1283.0339203570536
38791.55715451313,206.65361149471622,573.1525815706505,0.004837679279349056,4.150821984794296,4.327256447589441,1.0212739987601114,1406.8805250558848
38384.82113853726,193.6399641268327,573.1544171765062,0.005120705057461635,3.5276696114201127,4.341850169695608,1.0529845642311064,1427.6390903377953
41265.195041160354,197.12508053419612,573.1505262026201,0.005075866633902335,3.4583007778855532,4.265416177649701,1.0255965498389052,1462.0904008785558
38933.773404756765,200.53586966040842,573.1514807819326,0.0049570828951758066,3.888642652541868,4.217436355960023,1.0230664209251554,1411.9133470807985
41369.9517482793,216.50493315372475,573.1537025224525,0.0051562874100730205,3.5847513260691395,4.20427710440144,0.9999837199691148,1421.330008469156
40608.37657915927,206.05750408961023,573.151433651191,0.005157398490995038,3.890264893251713,4.289407052770051,1.0229466631585322,1450.4082384106368
35279.337851420845,193.7333356668885,573.1541477637799,0.004881462122221731,3.3344675736703264,4.147198333820992,1.002604089353476,1274.4935730147595
40183.2960481547,210.88972767979465,573.1542570094203,0.004988800307402189,3.768806750278387,4.08611877421208,1.0083820844148028,1416.6237920334754
41504.631582295406,202.45935889642433,573.1504556317645,0.00475354417974643,3.541252227604472,4.189125024805241,0.9946585564924751,1425.1407307873474
42229.327295451294,186.75947920766396,573.152096332276,0.005248110448039549,3.9336361570689315,4.202805863577321,1.0566357203467196,1568.0896887528947
40744.3685943408,197.84348739931886,573.1509457767853,0.0047380766976275164,3.7136694240207557,4.197976112244557,1.0299041308527743,1466.8296678120837
41663.84079885953,201.49887614530334,573.1527262159885,0.004846870277110764,3.7286898291031285,4.197767210727114,0.9877886891557786,1427.1243732518008
40146.38401067758,196.78139404050572,573.1530731156317,0.005279769419111707,3.410746071823961,4.15650855431161,0.9945412433007316,1388.9002092194903
41643.82809784176,190.80897056743888,573.1520825867285,0.0051602830193744585,3.757769651970025,4.31594331613996,1.0452185058795573,1517.7948115021936
37754.75349721742,210.67488533970408,573.1500271051659,0.005426314777304996,3.428242689058901,4.361061897897608,0.9835580649939124,1298.5970694366288
44298.39752141759,191.16769396984677,573.1501895606161,0.005403760169936069,3.534836419138727,4.138231629718791,1.0278476279993582,1561.4708133278366
40096.74657449666,199.3086261069709,573.1502158648495,0.005320585301452535,3.5514922221997347,4.307690479853125,1.0230134504718569,1427.7847860941517
40277.668183509195,192.76634040450412,573.1506409124083,0.005007341444470972,3.402641521108706,4.140077022178826,1.0236609553438059,1437.8619902204316
40444.820801035385,201.45462026542737,573.1516088915088,0.004491166996312046,3.3200746770970833,4.184706190552204,0.9991630409547906,1395.826727173363
37196.88542959374,193.51571465732056,573.1501369947156,0.005433910613525291,3.8054300595912305,4.086712915533854,0.9816705925282428,1313.0194995659954
38585.60239283123,207.31229691751776,573.1545103360328,0.00492315935431266,3.8336837568439477,4.202661393683573,1.0265788342537616,1401.3300486781236
43179.16685604891,194.16663804681951,573.1524656638232,0.004901909171088417,3.741305215974583,4.319624405223336,1.0533471730464967,1569.0632053924983
39849.48544103998,198.05761692473018,573.1536852664774,0.00546387561304984,3.6410117569040965,4.220201694416972,1.0001323492831535,1395.1591211457671
38680.5247862798,213.3943424700136,573.154350043925,0.005104136823466064,3.644963774176949,4.11111462008508,0.9613414661572385,1303.6213428047663
37137.53032191733,198.74614018307247,573.1538372174621,0.004900201760268823,3.4426044595422463,4.090772506179721,0.9887514344926249,1304.821116539322
42031.28130489138,208.31882050227304,573.1520215074385,0.004651959014279932,3.677032612697775,4.237713319371149,1.0376187235704593,1502.5916873348306
39120.166593189926,192.32477865040272,573.1504452605618,0.004867578988266459,3.835385251419585,4.051179947204833,0.9598445207064945,1335.3199273886619
39758.36181850589,191.79218961545476,573.154131266951,0.004866641326082947,3.5708356213412924,4.023680335829739,1.006201091679297,1410.3346336999414
41849.86231158752,191.60423243258796,573.154918383961,0.004712473927388296,3.435919686642613,4.134310971193098,1.0048515639499074,1454.9482225923189
41980.55845938399,201.47696133490058,573.1549037340709,0.0051773817423498,3.7364634985394254,4.052615953288752,0.9572607730624588,1396.21409544681
38599.32119137672,189.37100078543398,573.1547248946476,0.004833900266274466,3.7327743638868527,4.337313299071201,1.0722105754328473,1473.5148320293454
41026.28602438878,193.81474783301448,573.1508871764773,0.004830957073270018,3.5841812382300864,4.062190338094209,1.04722999803078,1503.3603022446434
40904.92664044941,186.00897573826796,573.1513323752281,0.005369390594150112,3.538465656139183,4.261921739071632,0.9541872696377193,1359.9156544958248
37535.883041238536,179.0789085097171,573.1508564119554,0.0044173808496222365,3.4082232666939696,4.142558216862912,0.9772884223256176,1309.390376196622
41904.9260416658,197.67515924471832,573.1507686002474,0.004690677048096088,4.113130390575126,4.173637653456099,0.9421517809785305,1385.0131115243144
41247.901948931045,188.10146847298248,573.1509028642319,0.005071894250845794,3.4749458635163784,4.2597865712365355,0.9599898313827955,1373.2493290124903
39347.68705037042,184.93903361404594,573.1546772793007,0.005165449842613831,3.7480342952165713,4.218308053227911,1.000061729470807,1395.991650740174
37710.87962081292,194.8954445472812,573.1538772487384,0.005084696942630294,3.5240705359947158,4.178387910266604,0.9796495366342804,1309.4805361229692
37635.330905463554,205.95876839579654,573.1520902868298,0.004394627842156724,3.58561767308372,4.19192528829028,1.0080818980601554,1342.2044147977472
38156.121594960015,194.6104835975009,573.1500945358849,0.004892869200107153,3.5720197525151955,4.289639725744145,1.0094123465723253,1361.4790476947157
39652.801442699485,200.14844140839924,573.1503460386485,0.004779783032564933,3.6262586942651502,4.402177283392107,0.991410630401926,1369.7541470084966
38822.50342646312,194.69333631175698,573.1543775902671,0.005290692719986098,3.6961072335207374,3.9938747294714783,1.0197256445398903,1409.028610027439
41574.41552498374,187.47404360572813,573.1509301105363,0.005010431592079725,3.702462076780209,4.228658978389319,0.9970602888462611,1447.269247154385
37677.257330995395,214.51851683965148,573.1523058620533,0.0053013602888289605,3.5643256651758737,4.1738719805032405,1.0288486779362855,1367.3142670362622
36696.38113844082,186.96261311217205,573.1544473236195,0.005077504481049901,3.682928161515552,4.362993498429843,1.009815962391633,1331.0848873676005
42098.09518459853,193.35571006125275,573.1500319704178,0.004891834301233081,3.9378797915193946,4.27314361368359,1.0352373544225109,1522.586041222643
38570.498060230646,195.39171973888187,573.1546975712968,0.005123727124786204,3.744608122358838,4.186725689604455,1.00324525629294,1372.7976895318945
39410.039069794424,218.45729162237188,573.1524717562309,0.004616389169043146,3.8463594128701586,4.309478440579083,0.9881382651760837,1357.8476700174242
45579.33824536103,209.95483018020468,573.154172071244,0.0051872176291322255,3.649330092903109,4.083945508617814,1.0335202648403092,1597.510100288996
39805.88570510916,196.089378983212,573.1530573580796,0.005445787306388902,3.5287286748886837,4.185707564655559,0.9904594269852413,1378.2157342473147
36525.116444081745,218.76841539060825,573.1504310083312,0.004996179028016233,3.648536711297028,4.279510665314767,1.018488878814809,1320.5601849822149
40617.32743583559,213.9378981161292,573.1539453747189,0.005206917587295313,3.7755211416243624,4.049751912499729,0.994270723377585,1407.0576843774847
38161.653596743985,204.04079281186415,573.1521635282234,0.004842421465611247,3.732203454114045,4.073810900346079,0.9464182956397276,1279.4089247745515
39359.21950049635,194.05632186322384,573.1545932351897,0.005559636176912214,3.643224834891497,4.144713956562992,1.007718702930602,1398.7273868636541
43483.22718043672,209.3553235124705,573.1521965866265,0.005139760969586459,3.445243566242462,4.096212094667527,1.0766653852749957,1595.8446871578974
40924.186619382905,206.77259375407706,573.1526945810061,0.005376159896654858,3.6238378017383246,4.130706088190751,0.9437744011033331,1338.7307771115072
37290.68092080187,208.56562268117597,573.1511560241257,0.005107462224904625,3.672617850347427,4.273000044805559,1.0106418080429957,1335.9317601440814
39795.13488618053,198.13912784709396,573.1507431033132,0.004911719504952659,3.766027401546259,4.1039068127535545,0.96750931370297,1355.2555272780567
41876.79085434516,206.81879567435888,573.1528642473929,0.005002085318045845,3.9117271822982222,4.050064831614138,1.0372690024604627,1516.066936376452
42631.574786998055,211.6843371821251,573.1520797197077,0.005265080099539525,3.3938761357602725,4.244972878692528,0.9383128352286395,1360.0547721901032
38327.102321905964,214.91145455865075,573.1507765448025,0.005051682981989552,3.678161255747869,4.155277944330448,1.0268479303522386,1385.8448520710986
42959.209734930344,176.8421055037174,573.1510464728946,0.004758817001704825,3.459142189172494,4.0770458023470235,1.0123418881455772,1512.758212598422
38641.424783636845,190.3801096807151,573.1500971654766,0.005001015774659482,3.364271084186063,4.196443992967167,1.0025475449917085,1362.2738273659138
38560.38320727799,179.92372799960378,573.1535068221125,0.004859474320402854,3.7632775001385492,4.181135724349685,1.037505151547753,1436.1580373481274
43321.64713070984,210.5947702799391,573.1530391821561,0.004770257754347414,3.7916427403951474,4.0940422401235415,1.0824622004033195,1615.2368540529378
42615.48152377794,189.39016999740608,573.1530466655732,0.005061677830724543,3.505122986996684,4.165209328307115,1.0255401865660547,1510.5285924544723
36929.74014538585,191.37507297819258,573.1518622091006,0.0049242545393387415,3.8235210009498397,4.067069691027593,1.007068932566316,1344.9863463528832
40774.903185681615,190.02879724767243,573.1525855818577,0.004925793675582297,3.7133022999588525,4.18702492251076,1.019769755273197,1459.2663951015795
39085.68603845661,193.28736696640286,573.1533712926407,0.004744034388502357,3.55337434037319,4.172129488463458,0.9783267788312284,1345.370739445138
38805.76888595448,194.53880169143724,573.1536331913078,0.0048624991843877466,3.6093266507572093,4.187982763276456,0.9477597713722594,1295.8561030290969
38874.88799933463,199.69739999077234,573.1516950173917,0.004655198821006975,3.4934237672638537,4.231888693679536,1.0073397220553184,1372.7852336812423
40421.899304175444,206.6013112091773,573.1510972398684,0.004883954298280472,3.594147027716835,4.145478835098574,0.9848742588345518,1383.045457129194
41890.47944962783,186.31540039041982,573.1512366777698,0.0057823697016778485,3.5786383640406036,4.183949404082884,0.9734196674725205,1418.0554681496037
40125.22986517932,211.12462672883814,573.152243239084,0.004524416102360452,3.792292713263536,4.383900999870985,0.9719115617207232,1353.6460900591205
46582.73109042086,205.27552990683472,573.1531512234777,0.004961357856041742,3.809557408446488,4.039869981348161,1.017534517683886,1614.1193554526255
38021.415023868554,185.43889270633568,573.1508793019813,0.004876969686119016,3.7747898863317912,4.222700732088171,1.0274085884705009,1400.7737343476147
42749.45706608573,209.29815570734954,573.1513646546715,0.004927817326689259,3.9163713201629005,4.1220723129982595,0.9375466745891421,1386.463668309456
38665.75786766172,208.53235708362936,573.1506880144668,0.0047911670140724895,3.6968094506767826,4.3150795627188705,0.9736749957521585,1319.0490942489655
40785.69651118592,199.7451599994486,573.1506700734255,0.004718924773031829,3.5485966583812156,4.177826868447653,0.9530074795284486,1348.593885153813
36302.61115063079,222.6072973114086,573.1517939559321,0.00540843921807838,3.691127777257895,4.175687520004001,1.046521800289278,1356.1772893856948
39819.65648804969,195.8002830240276,573.153672764101,0.004936671948243014,3.654492535271808,4.235535128704959,0.9773792539247506,1363.1496101990012
37480.214497510024,201.7023738617329,573.1532888953828,0.004900656465621156,3.5162495568948904,4.185823204420016,0.9937927392122425,1318.5444481535085
40524.57621476553,198.37597271896615,573.1532635725524,0.0050381845112989765,3.298376128738752,4.303205557364947,0.9890536864887477,1380.9778555169257
44070.26954680849,204.58102638384517,573.1549636573831,0.005217664713625563,3.3173153470592056,4.123497169797395,0.9841649246620555,1469.5730046979263
41486.648412296236,188.0316592327207,573.1533411298019,0.004836302651092785,3.882277699760423,4.2957570910294285,1.0396860496775415,1513.773447638214
45809.716925326866,206.17141745633475,573.1543288318264,0.005026223858113135,3.6744259859445365,4.247864716136244,1.0095076157530067,1564.719461498342
37227.28908304322,190.5570246584606,573.1532014121346,0.005082288957799477,3.5128889185946583,4.215134027518524,0.9698201513670329,1284.8787841827718
38908.32691147321,189.95626403823292,573.1525798065309,0.005144566748801427,3.5898880747634485,4.153077611666297,1.002363257858075,1379.6269422951457
40586.03756702757,212.23928732573245,573.1534057917944,0.004946579094678325,3.7223968097640143,4.145696549774414,0.9397133047293473,1323.9702078563155
42668.84909989931,196.48505116116246,573.1512586348965,0.004702335151867316,3.652214601893465,4.3582601112765955,0.9931243135752291,1457.075881763475
39888.26482947346,184.8957673520192,573.1548551187502,0.005021671371059221,3.496963356982949,4.124727482489622,0.9788016496383879,1372.566666649186
40486.63255758545,199.02606554553097,573.1513838267696,0.004801869280664355,3.7205084702527813,4.164685582676988,0.9888487223028424,1399.9269432517067
36631.64622111516,206.00901214293793,573.1518526568524,0.005025294925482807,3.4175562764485665,4.183209500447239,0.9915035879723769,1288.1214731970633
40286.28019888285,185.5568628634833,573.1515320461241,0.004914754996066631,3.611104223929877,4.160325586901751,1.0419277338497177,1479.3716966432598
40471.810292648595,208.42118697709026,573.1539922224551,0.005018091952699563,3.5375612659229208,4.214538097190296,0.9800157600496984,1371.9573736548914
42996.001802677696,210.34391771516647,573.1549492479709,0.005254012393934393,3.6528009921619784,4.162164616304546,0.9739317076805055,1434.2418732626813
38006.34106392153,207.21642731971588,573.1516412174847,0.0047241986915698905,3.9073549145623856,4.133440942476015,1.0102771071684646,1367.5067406894639
38819.57052027749,191.98090558296408,573.1524174351141,0.004674937866379366,3.9045493216397986,4.144191225683844,1.0055143270888884,1393.0239985831067
43777.58921605304,211.11368019241593,573.1548703888369,0.004894944612784138,3.926476345311143,4.231011904051179,1.0193378201204555,1531.3714853609383
42012.37162696354,188.71208142399968,573.150354764832,0.004862284295245855,3.697238788470594,4.075149041023157,1.003195682219107,1473.1087623788399
41060.70144511444,206.55530706225053,573.1526565824877,0.004966661020966358,3.4779899745652503,4.055588176760562,1.0178530616209511,1446.5310135603092
40994.18654518725,195.6692034156626,573.150372223519,0.005050477959204301,3.779433484482889,3.9881152999957736,1.0163708837194088,1466.1861909419326
39345.45008622598,200.38074725499044,573.1513454229299,0.004466122421097554,3.613889851578838,4.193003396225588,0.9997342271048932,1379.5224582275878
39216.19297005258,205.26713880551833,573.1518120810089,0.00525779163558141,3.861644610611297,4.253273104323992,0.9878800632549813,1362.9274884680922
38911.02654595557,214.59381630686025,573.1539318286951,0.004533931174372601,3.3579643503721592,4.2834702889656535,0.9654967962349219,1300.3837834674707
37158.45825345335,188.92672414563066,573.1518394012218,0.00459354210371511,3.7106517555071976,4.1462302180620645,1.0225186386514213,1367.9611464852337
42500.901011269045,198.42038635232177,573.151665480174,0.005140812684136863,3.4194713996238124,4.153327553158829,1.0199123250551454,1488.3293711690767
42138.80889447865,202.3144269837554,573.1536551353491,0.00485469021221495,3.5901062873122633,4.255604706917526,0.9891293542615569,1433.7182518720613
41830.3966446861,196.17670738349074,573.1503637789798,0.004617807954229084,3.570251654913304,4.163256763822941,0.9852969168668012,1426.666167727723
40503.909609488284,212.78303860691665,573.1502825677038,0.004973621288022956,3.5988330271625206,4.127893446583015,1.033490285781794,1452.6937553075347
39544.990800707885,203.51214549981495,573.1515838358891,0.005091082822584033,3.9667509168011303,4.117433942680288,0.943339477775282,1317.3015453588641
39935.664365208526,210.9437430863133,573.1512698499864,0.005065418196337765,3.525459578518159,4.295493833364655,1.0425566372087263,1443.6213003361952
41083.26053878835,200.72296701402956,573.1525911517593,0.005398715234218135,3.5251101692810725,4.058515266298526,0.9965451673045577,1421.778402440543
39522.4383051618,210.00257574530954,573.1543628202714,0.005273374569716483,3.685847144666196,4.1852088385368065,1.0047463178851677,1387.9652877424614
40158.30403765491,209.7823718271387,573.151777988289,0.005320184771264615,3.5523238773631762,4.290561236940765,0.9708647576164589,1348.3129622873444
39977.83891795632,215.77114876291125,573.1535781867326,0.005096758479202295,3.403868213047462,4.061255168592218,0.9888280564693748,1367.1614852322127
39669.80235539561,202.40226143045354,573.1542007896896,0.0045900497987298615,3.7914997233678664,4.168854254817689,1.016620118294199,1418.868284855115
41068.333038778306,189.56830940673711,573.1536934258049,0.004811953800452149,3.590775431732175,4.15126400368993,0.9952087218819561,1427.2562607460684
36431.22349887999,196.6174884255143,573.1512840084177,0.005200958487843896,3.2710698745983366,4.028646209995409,0.9806326515806472,1272.8798754687787
